ID,Count
20286,351.0
20287,424.0
20288,463.0
20289,595.0
20290,856.0
20291,911.0
20292,881.0
20293,766.0
20294,796.0
20295,800.0
20296,803.0
20297,821.0
20298,862.0
20299,945.0
20300,893.0
20301,843.0
20302,839.0
20303,846.0
20304,767.0
20305,600.0
20306,516.0
20307,421.0
20308,361.0
20309,331.0
20310,353.0
20311,425.0
20312,464.0
20313,597.0
20314,859.0
20315,914.0
20316,884.0
20317,768.0
20318,799.0
20319,803.0
20320,806.0
20321,824.0
20322,865.0
20323,948.0
20324,896.0
20325,845.0
20326,842.0
20327,848.0
20328,769.0
20329,601.0
20330,517.0
20331,422.0
20332,362.0
20333,332.0
20334,354.0
20335,427.0
20336,466.0
20337,599.0
20338,862.0
20339,917.0
20340,887.0
20341,771.0
20342,801.0
20343,805.0
20344,808.0
20345,827.0
20346,867.0
20347,951.0
20348,899.0
20349,848.0
20350,844.0
20351,851.0
20352,771.0
20353,603.0
20354,519.0
20355,423.0
20356,364.0
20357,333.0
20358,355.0
20359,428.0
20360,467.0
20361,601.0
20362,865.0
20363,920.0
20364,890.0
20365,773.0
20366,804.0
20367,808.0
20368,811.0
20369,829.0
20370,870.0
20371,954.0
20372,902.0
20373,851.0
20374,847.0
20375,854.0
20376,774.0
20377,605.0
20378,521.0
20379,425.0
20380,365.0
20381,334.0
20382,356.0
20383,429.0
20384,469.0
20385,603.0
20386,867.0
20387,923.0
20388,893.0
20389,776.0
20390,806.0
20391,810.0
20392,813.0
20393,832.0
20394,873.0
20395,957.0
20396,905.0
20397,853.0
20398,850.0
20399,856.0
20400,776.0
20401,607.0
20402,522.0
20403,426.0
20404,366.0
20405,335.0
20406,357.0
20407,431.0
20408,470.0
20409,605.0
20410,870.0
20411,926.0
20412,895.0
20413,778.0
20414,809.0
20415,813.0
20416,816.0
20417,834.0
20418,876.0
20419,960.0
20420,907.0
20421,856.0
20422,852.0
20423,859.0
20424,779.0
20425,609.0
20426,524.0
20427,427.0
20428,367.0
20429,336.0
20430,358.0
20431,432.0
20432,472.0
20433,607.0
20434,873.0
20435,928.0
20436,898.0
20437,781.0
20438,812.0
20439,815.0
20440,818.0
20441,837.0
20442,878.0
20443,963.0
20444,910.0
20445,859.0
20446,855.0
20447,862.0
20448,781.0
20449,611.0
20450,526.0
20451,429.0
20452,368.0
20453,337.0
20454,359.0
20455,433.0
20456,473.0
20457,609.0
20458,875.0
20459,931.0
20460,901.0
20461,783.0
20462,814.0
20463,818.0
20464,821.0
20465,840.0
20466,881.0
20467,967.0
20468,913.0
20469,861.0
20470,858.0
20471,864.0
20472,784.0
20473,613.0
20474,527.0
20475,430.0
20476,369.0
20477,338.0
20478,360.0
20479,435.0
20480,475.0
20481,611.0
20482,878.0
20483,934.0
20484,904.0
20485,785.0
20486,817.0
20487,820.0
20488,824.0
20489,842.0
20490,884.0
20491,970.0
20492,916.0
20493,864.0
20494,860.0
20495,867.0
20496,786.0
20497,615.0
20498,529.0
20499,431.0
20500,370.0
20501,339.0
20502,362.0
20503,436.0
20504,476.0
20505,612.0
20506,881.0
20507,937.0
20508,907.0
20509,788.0
20510,819.0
20511,823.0
20512,826.0
20513,845.0
20514,887.0
20515,973.0
20516,919.0
20517,867.0
20518,863.0
20519,870.0
20520,789.0
20521,617.0
20522,531.0
20523,433.0
20524,372.0
20525,340.0
20526,363.0
20527,438.0
20528,477.0
20529,614.0
20530,884.0
20531,940.0
20532,909.0
20533,790.0
20534,822.0
20535,825.0
20536,829.0
20537,848.0
20538,889.0
20539,976.0
20540,922.0
20541,869.0
20542,866.0
20543,872.0
20544,791.0
20545,619.0
20546,532.0
20547,434.0
20548,373.0
20549,341.0
20550,364.0
20551,439.0
20552,479.0
20553,616.0
20554,886.0
20555,943.0
20556,912.0
20557,793.0
20558,824.0
20559,828.0
20560,831.0
20561,850.0
20562,892.0
20563,979.0
20564,925.0
20565,872.0
20566,868.0
20567,875.0
20568,793.0
20569,621.0
20570,534.0
20571,435.0
20572,374.0
20573,342.0
20574,365.0
20575,440.0
20576,480.0
20577,618.0
20578,889.0
20579,946.0
20580,915.0
20581,795.0
20582,827.0
20583,831.0
20584,834.0
20585,853.0
20586,895.0
20587,982.0
20588,927.0
20589,875.0
20590,871.0
20591,878.0
20592,796.0
20593,622.0
20594,536.0
20595,437.0
20596,375.0
20597,343.0
20598,366.0
20599,442.0
20600,482.0
20601,620.0
20602,892.0
20603,949.0
20604,918.0
20605,798.0
20606,829.0
20607,833.0
20608,836.0
20609,855.0
20610,898.0
20611,985.0
20612,930.0
20613,877.0
20614,874.0
20615,880.0
20616,798.0
20617,624.0
20618,537.0
20619,438.0
20620,376.0
20621,344.0
20622,367.0
20623,443.0
20624,483.0
20625,622.0
20626,895.0
20627,952.0
20628,921.0
20629,800.0
20630,832.0
20631,836.0
20632,839.0
20633,858.0
20634,900.0
20635,988.0
20636,933.0
20637,880.0
20638,876.0
20639,883.0
20640,801.0
20641,626.0
20642,539.0
20643,439.0
20644,377.0
20645,345.0
20646,368.0
20647,444.0
20648,485.0
20649,624.0
20650,897.0
20651,955.0
20652,923.0
20653,802.0
20654,834.0
20655,838.0
20656,841.0
20657,861.0
20658,903.0
20659,991.0
20660,936.0
20661,883.0
20662,879.0
20663,886.0
20664,803.0
20665,628.0
20666,540.0
20667,441.0
20668,379.0
20669,347.0
20670,369.0
20671,446.0
20672,486.0
20673,626.0
20674,900.0
20675,958.0
20676,926.0
20677,805.0
20678,837.0
20679,841.0
20680,844.0
20681,863.0
20682,906.0
20683,994.0
20684,939.0
20685,885.0
20686,882.0
20687,889.0
20688,806.0
20689,630.0
20690,542.0
20691,442.0
20692,380.0
20693,348.0
20694,370.0
20695,447.0
20696,488.0
20697,628.0
20698,903.0
20699,960.0
20700,929.0
20701,807.0
20702,839.0
20703,843.0
20704,847.0
20705,866.0
20706,909.0
20707,997.0
20708,942.0
20709,888.0
20710,884.0
20711,891.0
20712,808.0
20713,632.0
20714,544.0
20715,443.0
20716,381.0
20717,349.0
20718,372.0
20719,448.0
20720,489.0
20721,630.0
20722,905.0
20723,963.0
20724,932.0
20725,810.0
20726,842.0
20727,846.0
20728,849.0
20729,868.0
20730,911.0
20731,1000.0
20732,944.0
20733,891.0
20734,887.0
20735,894.0
20736,811.0
20737,634.0
20738,545.0
20739,445.0
20740,382.0
20741,350.0
20742,373.0
20743,450.0
20744,491.0
20745,631.0
20746,908.0
20747,966.0
20748,935.0
20749,812.0
20750,845.0
20751,848.0
20752,852.0
20753,871.0
20754,914.0
20755,1003.0
20756,947.0
20757,894.0
20758,890.0
20759,897.0
20760,813.0
20761,636.0
20762,547.0
20763,446.0
20764,383.0
20765,351.0
20766,374.0
20767,451.0
20768,492.0
20769,633.0
20770,911.0
20771,969.0
20772,937.0
20773,815.0
20774,847.0
20775,851.0
20776,854.0
20777,874.0
20778,917.0
20779,1006.0
20780,950.0
20781,896.0
20782,892.0
20783,899.0
20784,815.0
20785,638.0
20786,549.0
20787,447.0
20788,384.0
20789,352.0
20790,375.0
20791,452.0
20792,494.0
20793,635.0
20794,914.0
20795,972.0
20796,940.0
20797,817.0
20798,850.0
20799,853.0
20800,857.0
20801,876.0
20802,920.0
20803,1009.0
20804,953.0
20805,899.0
20806,895.0
20807,902.0
20808,818.0
20809,640.0
20810,550.0
20811,449.0
20812,385.0
20813,353.0
20814,376.0
20815,454.0
20816,495.0
20817,637.0
20818,916.0
20819,975.0
20820,943.0
20821,820.0
20822,852.0
20823,856.0
20824,859.0
20825,879.0
20826,922.0
20827,1012.0
20828,956.0
20829,902.0
20830,898.0
20831,905.0
20832,820.0
20833,642.0
20834,552.0
20835,450.0
20836,387.0
20837,354.0
20838,377.0
20839,455.0
20840,497.0
20841,639.0
20842,919.0
20843,978.0
20844,946.0
20845,822.0
20846,855.0
20847,859.0
20848,862.0
20849,882.0
20850,925.0
20851,1015.0
20852,959.0
20853,904.0
20854,900.0
20855,907.0
20856,823.0
20857,643.0
20858,554.0
20859,451.0
20860,388.0
20861,355.0
20862,378.0
20863,456.0
20864,498.0
20865,641.0
20866,922.0
20867,981.0
20868,949.0
20869,824.0
20870,857.0
20871,861.0
20872,864.0
20873,884.0
20874,928.0
20875,1018.0
20876,961.0
20877,907.0
20878,903.0
20879,910.0
20880,825.0
20881,645.0
20882,555.0
20883,453.0
20884,389.0
20885,356.0
20886,379.0
20887,458.0
20888,500.0
20889,643.0
20890,925.0
20891,984.0
20892,952.0
20893,827.0
20894,860.0
20895,864.0
20896,867.0
20897,887.0
20898,931.0
20899,1021.0
20900,964.0
20901,910.0
20902,906.0
20903,913.0
20904,828.0
20905,647.0
20906,557.0
20907,454.0
20908,390.0
20909,357.0
20910,381.0
20911,459.0
20912,501.0
20913,645.0
20914,927.0
20915,987.0
20916,954.0
20917,829.0
20918,862.0
20919,866.0
20920,870.0
20921,889.0
20922,933.0
20923,1024.0
20924,967.0
20925,912.0
20926,908.0
20927,915.0
20928,830.0
20929,649.0
20930,558.0
20931,455.0
20932,391.0
20933,358.0
20934,382.0
20935,461.0
20936,503.0
20937,647.0
20938,930.0
20939,989.0
20940,957.0
20941,832.0
20942,865.0
20943,869.0
20944,872.0
20945,892.0
20946,936.0
20947,1027.0
20948,970.0
20949,915.0
20950,911.0
20951,918.0
20952,832.0
20953,651.0
20954,560.0
20955,457.0
20956,392.0
20957,359.0
20958,383.0
20959,462.0
20960,504.0
20961,649.0
20962,933.0
20963,992.0
20964,960.0
20965,834.0
20966,867.0
20967,871.0
20968,875.0
20969,895.0
20970,939.0
20971,1030.0
20972,973.0
20973,918.0
20974,914.0
20975,921.0
20976,835.0
20977,653.0
20978,562.0
20979,458.0
20980,393.0
20981,360.0
20982,384.0
20983,463.0
20984,506.0
20985,650.0
20986,936.0
20987,995.0
20988,963.0
20989,837.0
20990,870.0
20991,874.0
20992,877.0
20993,897.0
20994,942.0
20995,1033.0
20996,976.0
20997,920.0
20998,916.0
20999,924.0
21000,837.0
21001,655.0
21002,563.0
21003,459.0
21004,395.0
21005,361.0
21006,385.0
21007,465.0
21008,507.0
21009,652.0
21010,938.0
21011,998.0
21012,966.0
21013,839.0
21014,872.0
21015,876.0
21016,880.0
21017,900.0
21018,944.0
21019,1036.0
21020,979.0
21021,923.0
21022,919.0
21023,926.0
21024,840.0
21025,657.0
21026,565.0
21027,461.0
21028,396.0
21029,362.0
21030,386.0
21031,466.0
21032,508.0
21033,654.0
21034,941.0
21035,1001.0
21036,968.0
21037,842.0
21038,875.0
21039,879.0
21040,882.0
21041,903.0
21042,947.0
21043,1039.0
21044,981.0
21045,926.0
21046,922.0
21047,929.0
21048,842.0
21049,659.0
21050,567.0
21051,462.0
21052,397.0
21053,363.0
21054,387.0
21055,467.0
21056,510.0
21057,656.0
21058,944.0
21059,1004.0
21060,971.0
21061,844.0
21062,878.0
21063,882.0
21064,885.0
21065,905.0
21066,950.0
21067,1042.0
21068,984.0
21069,928.0
21070,924.0
21071,932.0
21072,845.0
21073,661.0
21074,568.0
21075,463.0
21076,398.0
21077,364.0
21078,388.0
21079,469.0
21080,511.0
21081,658.0
21082,946.0
21083,1007.0
21084,974.0
21085,846.0
21086,880.0
21087,884.0
21088,887.0
21089,908.0
21090,953.0
21091,1045.0
21092,987.0
21093,931.0
21094,927.0
21095,934.0
21096,847.0
21097,663.0
21098,570.0
21099,465.0
21100,399.0
21101,365.0
21102,390.0
21103,470.0
21104,513.0
21105,660.0
21106,949.0
21107,1010.0
21108,977.0
21109,849.0
21110,883.0
21111,887.0
21112,890.0
21113,910.0
21114,955.0
21115,1048.0
21116,990.0
21117,934.0
21118,930.0
21119,937.0
21120,850.0
21121,664.0
21122,572.0
21123,466.0
21124,400.0
21125,367.0
21126,391.0
21127,471.0
21128,514.0
21129,662.0
21130,952.0
21131,1013.0
21132,980.0
21133,851.0
21134,885.0
21135,889.0
21136,893.0
21137,913.0
21138,958.0
21139,1051.0
21140,993.0
21141,936.0
21142,932.0
21143,940.0
21144,852.0
21145,666.0
21146,573.0
21147,467.0
21148,401.0
21149,368.0
21150,392.0
21151,473.0
21152,516.0
21153,664.0
21154,955.0
21155,1016.0
21156,982.0
21157,854.0
21158,888.0
21159,892.0
21160,895.0
21161,916.0
21162,961.0
21163,1054.0
21164,996.0
21165,939.0
21166,935.0
21167,942.0
21168,854.0
21169,668.0
21170,575.0
21171,469.0
21172,403.0
21173,369.0
21174,393.0
21175,474.0
21176,517.0
21177,666.0
21178,957.0
21179,1019.0
21180,985.0
21181,856.0
21182,890.0
21183,894.0
21184,898.0
21185,918.0
21186,964.0
21187,1057.0
21188,998.0
21189,942.0
21190,938.0
21191,945.0
21192,857.0
21193,670.0
21194,577.0
21195,470.0
21196,404.0
21197,370.0
21198,394.0
21199,475.0
21200,519.0
21201,668.0
21202,960.0
21203,1021.0
21204,988.0
21205,859.0
21206,893.0
21207,897.0
21208,900.0
21209,921.0
21210,966.0
21211,1060.0
21212,1001.0
21213,945.0
21214,940.0
21215,948.0
21216,859.0
21217,672.0
21218,578.0
21219,471.0
21220,405.0
21221,371.0
21222,395.0
21223,477.0
21224,520.0
21225,669.0
21226,963.0
21227,1024.0
21228,991.0
21229,861.0
21230,895.0
21231,899.0
21232,903.0
21233,923.0
21234,969.0
21235,1063.0
21236,1004.0
21237,947.0
21238,943.0
21239,950.0
21240,862.0
21241,674.0
21242,580.0
21243,473.0
21244,406.0
21245,372.0
21246,396.0
21247,478.0
21248,522.0
21249,671.0
21250,966.0
21251,1027.0
21252,994.0
21253,863.0
21254,898.0
21255,902.0
21256,905.0
21257,926.0
21258,972.0
21259,1066.0
21260,1007.0
21261,950.0
21262,946.0
21263,953.0
21264,864.0
21265,676.0
21266,581.0
21267,474.0
21268,407.0
21269,373.0
21270,397.0
21271,479.0
21272,523.0
21273,673.0
21274,968.0
21275,1030.0
21276,996.0
21277,866.0
21278,900.0
21279,904.0
21280,908.0
21281,929.0
21282,974.0
21283,1069.0
21284,1010.0
21285,953.0
21286,948.0
21287,956.0
21288,867.0
21289,678.0
21290,583.0
21291,475.0
21292,408.0
21293,374.0
21294,398.0
21295,481.0
21296,525.0
21297,675.0
21298,971.0
21299,1033.0
21300,999.0
21301,868.0
21302,903.0
21303,907.0
21304,911.0
21305,931.0
21306,977.0
21307,1072.0
21308,1013.0
21309,955.0
21310,951.0
21311,959.0
21312,869.0
21313,680.0
21314,585.0
21315,477.0
21316,410.0
21317,375.0
21318,400.0
21319,482.0
21320,526.0
21321,677.0
21322,974.0
21323,1036.0
21324,1002.0
21325,871.0
21326,905.0
21327,910.0
21328,913.0
21329,934.0
21330,980.0
21331,1075.0
21332,1016.0
21333,958.0
21334,954.0
21335,961.0
21336,872.0
21337,682.0
21338,586.0
21339,478.0
21340,411.0
21341,376.0
21342,401.0
21343,484.0
21344,528.0
21345,679.0
21346,976.0
21347,1039.0
21348,1005.0
21349,873.0
21350,908.0
21351,912.0
21352,916.0
21353,937.0
21354,983.0
21355,1078.0
21356,1018.0
21357,961.0
21358,956.0
21359,964.0
21360,874.0
21361,684.0
21362,588.0
21363,479.0
21364,412.0
21365,377.0
21366,402.0
21367,485.0
21368,529.0
21369,681.0
21370,979.0
21371,1042.0
21372,1008.0
21373,876.0
21374,911.0
21375,915.0
21376,918.0
21377,939.0
21378,985.0
21379,1081.0
21380,1021.0
21381,963.0
21382,959.0
21383,967.0
21384,876.0
21385,685.0
21386,590.0
21387,481.0
21388,413.0
21389,378.0
21390,403.0
21391,486.0
21392,531.0
21393,683.0
21394,982.0
21395,1045.0
21396,1011.0
21397,878.0
21398,913.0
21399,917.0
21400,921.0
21401,942.0
21402,988.0
21403,1084.0
21404,1024.0
21405,966.0
21406,962.0
21407,969.0
21408,879.0
21409,687.0
21410,591.0
21411,482.0
21412,414.0
21413,379.0
21414,404.0
21415,488.0
21416,532.0
21417,685.0
21418,985.0
21419,1048.0
21420,1013.0
21421,881.0
21422,916.0
21423,920.0
21424,923.0
21425,944.0
21426,991.0
21427,1087.0
21428,1027.0
21429,969.0
21430,964.0
21431,972.0
21432,881.0
21433,689.0
21434,593.0
21435,484.0
21436,415.0
21437,380.0
21438,405.0
21439,489.0
21440,534.0
21441,687.0
21442,987.0
21443,1050.0
21444,1016.0
21445,883.0
21446,918.0
21447,922.0
21448,926.0
21449,947.0
21450,994.0
21451,1090.0
21452,1030.0
21453,971.0
21454,967.0
21455,975.0
21456,884.0
21457,691.0
21458,595.0
21459,485.0
21460,416.0
21461,381.0
21462,406.0
21463,490.0
21464,535.0
21465,688.0
21466,990.0
21467,1053.0
21468,1019.0
21469,885.0
21470,921.0
21471,925.0
21472,928.0
21473,950.0
21474,996.0
21475,1093.0
21476,1033.0
21477,974.0
21478,970.0
21479,977.0
21480,886.0
21481,693.0
21482,596.0
21483,486.0
21484,418.0
21485,382.0
21486,407.0
21487,492.0
21488,537.0
21489,690.0
21490,993.0
21491,1056.0
21492,1022.0
21493,888.0
21494,923.0
21495,927.0
21496,931.0
21497,952.0
21498,999.0
21499,1096.0
21500,1035.0
21501,977.0
21502,972.0
21503,980.0
21504,889.0
21505,695.0
21506,598.0
21507,488.0
21508,419.0
21509,383.0
21510,409.0
21511,493.0
21512,538.0
21513,692.0
21514,996.0
21515,1059.0
21516,1025.0
21517,890.0
21518,926.0
21519,930.0
21520,934.0
21521,955.0
21522,1002.0
21523,1099.0
21524,1038.0
21525,979.0
21526,975.0
21527,983.0
21528,891.0
21529,697.0
21530,600.0
21531,489.0
21532,420.0
21533,384.0
21534,410.0
21535,494.0
21536,539.0
21537,694.0
21538,998.0
21539,1062.0
21540,1027.0
21541,893.0
21542,928.0
21543,932.0
21544,936.0
21545,957.0
21546,1005.0
21547,1102.0
21548,1041.0
21549,982.0
21550,978.0
21551,985.0
21552,893.0
21553,699.0
21554,601.0
21555,490.0
21556,421.0
21557,385.0
21558,411.0
21559,496.0
21560,541.0
21561,696.0
21562,1001.0
21563,1065.0
21564,1030.0
21565,895.0
21566,931.0
21567,935.0
21568,939.0
21569,960.0
21570,1007.0
21571,1105.0
21572,1044.0
21573,985.0
21574,980.0
21575,988.0
21576,896.0
21577,701.0
21578,603.0
21579,492.0
21580,422.0
21581,386.0
21582,412.0
21583,497.0
21584,542.0
21585,698.0
21586,1004.0
21587,1068.0
21588,1033.0
21589,898.0
21590,933.0
21591,938.0
21592,941.0
21593,963.0
21594,1010.0
21595,1108.0
21596,1047.0
21597,987.0
21598,983.0
21599,991.0
21600,898.0
21601,703.0
21602,604.0
21603,493.0
21604,423.0
21605,388.0
21606,413.0
21607,498.0
21608,544.0
21609,700.0
21610,1007.0
21611,1071.0
21612,1036.0
21613,900.0
21614,936.0
21615,940.0
21616,944.0
21617,965.0
21618,1013.0
21619,1111.0
21620,1050.0
21621,990.0
21622,986.0
21623,994.0
21624,901.0
21625,705.0
21626,606.0
21627,494.0
21628,424.0
21629,389.0
21630,414.0
21631,500.0
21632,545.0
21633,702.0
21634,1009.0
21635,1074.0
21636,1039.0
21637,903.0
21638,938.0
21639,943.0
21640,946.0
21641,968.0
21642,1016.0
21643,1114.0
21644,1053.0
21645,993.0
21646,988.0
21647,996.0
21648,903.0
21649,706.0
21650,608.0
21651,496.0
21652,426.0
21653,390.0
21654,415.0
21655,501.0
21656,547.0
21657,704.0
21658,1012.0
21659,1077.0
21660,1041.0
21661,905.0
21662,941.0
21663,945.0
21664,949.0
21665,971.0
21666,1018.0
21667,1117.0
21668,1055.0
21669,995.0
21670,991.0
21671,999.0
21672,906.0
21673,708.0
21674,609.0
21675,497.0
21676,427.0
21677,391.0
21678,416.0
21679,502.0
21680,548.0
21681,706.0
21682,1015.0
21683,1080.0
21684,1044.0
21685,907.0
21686,944.0
21687,948.0
21688,951.0
21689,973.0
21690,1021.0
21691,1120.0
21692,1058.0
21693,998.0
21694,994.0
21695,1002.0
21696,908.0
21697,710.0
21698,611.0
21699,498.0
21700,428.0
21701,392.0
21702,418.0
21703,504.0
21704,550.0
21705,707.0
21706,1017.0
21707,1082.0
21708,1047.0
21709,910.0
21710,946.0
21711,950.0
21712,954.0
21713,976.0
21714,1024.0
21715,1123.0
21716,1061.0
21717,1001.0
21718,996.0
21719,1004.0
21720,911.0
21721,712.0
21722,613.0
21723,500.0
21724,429.0
21725,393.0
21726,419.0
21727,505.0
21728,551.0
21729,709.0
21730,1020.0
21731,1085.0
21732,1050.0
21733,912.0
21734,949.0
21735,953.0
21736,957.0
21737,978.0
21738,1027.0
21739,1126.0
21740,1064.0
21741,1004.0
21742,999.0
21743,1007.0
21744,913.0
21745,714.0
21746,614.0
21747,501.0
21748,430.0
21749,394.0
21750,420.0
21751,507.0
21752,553.0
21753,711.0
21754,1023.0
21755,1088.0
21756,1053.0
21757,915.0
21758,951.0
21759,955.0
21760,959.0
21761,981.0
21762,1029.0
21763,1129.0
21764,1067.0
21765,1006.0
21766,1002.0
21767,1010.0
21768,915.0
21769,716.0
21770,616.0
21771,502.0
21772,431.0
21773,395.0
21774,421.0
21775,508.0
21776,554.0
21777,713.0
21778,1026.0
21779,1091.0
21780,1055.0
21781,917.0
21782,954.0
21783,958.0
21784,962.0
21785,984.0
21786,1032.0
21787,1132.0
21788,1070.0
21789,1009.0
21790,1004.0
21791,1012.0
21792,918.0
21793,718.0
21794,618.0
21795,504.0
21796,433.0
21797,396.0
21798,422.0
21799,509.0
21800,556.0
21801,715.0
21802,1028.0
21803,1094.0
21804,1058.0
21805,920.0
21806,956.0
21807,961.0
21808,964.0
21809,986.0
21810,1035.0
21811,1135.0
21812,1072.0
21813,1012.0
21814,1007.0
21815,1015.0
21816,920.0
21817,720.0
21818,619.0
21819,505.0
21820,434.0
21821,397.0
21822,423.0
21823,511.0
21824,557.0
21825,717.0
21826,1031.0
21827,1097.0
21828,1061.0
21829,922.0
21830,959.0
21831,963.0
21832,967.0
21833,989.0
21834,1038.0
21835,1138.0
21836,1075.0
21837,1014.0
21838,1010.0
21839,1018.0
21840,923.0
21841,722.0
21842,621.0
21843,506.0
21844,435.0
21845,398.0
21846,424.0
21847,512.0
21848,559.0
21849,719.0
21850,1034.0
21851,1100.0
21852,1064.0
21853,925.0
21854,961.0
21855,966.0
21856,969.0
21857,991.0
21858,1040.0
21859,1141.0
21860,1078.0
21861,1017.0
21862,1012.0
21863,1020.0
21864,925.0
21865,724.0
21866,622.0
21867,508.0
21868,436.0
21869,399.0
21870,425.0
21871,513.0
21872,560.0
21873,721.0
21874,1037.0
21875,1103.0
21876,1067.0
21877,927.0
21878,964.0
21879,968.0
21880,972.0
21881,994.0
21882,1043.0
21883,1144.0
21884,1081.0
21885,1020.0
21886,1015.0
21887,1023.0
21888,928.0
21889,725.0
21890,624.0
21891,509.0
21892,437.0
21893,400.0
21894,427.0
21895,515.0
21896,562.0
21897,723.0
21898,1039.0
21899,1106.0
21900,1070.0
21901,929.0
21902,966.0
21903,971.0
21904,974.0
21905,997.0
21906,1046.0
21907,1147.0
21908,1084.0
21909,1022.0
21910,1018.0
21911,1026.0
21912,930.0
21913,727.0
21914,626.0
21915,510.0
21916,438.0
21917,401.0
21918,428.0
21919,516.0
21920,563.0
21921,724.0
21922,1042.0
21923,1109.0
21924,1072.0
21925,932.0
21926,969.0
21927,973.0
21928,977.0
21929,999.0
21930,1049.0
21931,1150.0
21932,1087.0
21933,1025.0
21934,1020.0
21935,1029.0
21936,933.0
21937,729.0
21938,627.0
21939,512.0
21940,439.0
21941,402.0
21942,429.0
21943,517.0
21944,565.0
21945,726.0
21946,1045.0
21947,1111.0
21948,1075.0
21949,934.0
21950,971.0
21951,976.0
21952,980.0
21953,1002.0
21954,1051.0
21955,1153.0
21956,1089.0
21957,1028.0
21958,1023.0
21959,1031.0
21960,935.0
21961,731.0
21962,629.0
21963,513.0
21964,441.0
21965,403.0
21966,430.0
21967,519.0
21968,566.0
21969,728.0
21970,1047.0
21971,1114.0
21972,1078.0
21973,937.0
21974,974.0
21975,978.0
21976,982.0
21977,1005.0
21978,1054.0
21979,1156.0
21980,1092.0
21981,1030.0
21982,1026.0
21983,1034.0
21984,937.0
21985,733.0
21986,631.0
21987,514.0
21988,442.0
21989,404.0
21990,431.0
21991,520.0
21992,568.0
21993,730.0
21994,1050.0
21995,1117.0
21996,1081.0
21997,939.0
21998,977.0
21999,981.0
22000,985.0
22001,1007.0
22002,1057.0
22003,1159.0
22004,1095.0
22005,1033.0
22006,1028.0
22007,1037.0
22008,940.0
22009,735.0
22010,632.0
22011,516.0
22012,443.0
22013,405.0
22014,432.0
22015,521.0
22016,569.0
22017,732.0
22018,1053.0
22019,1120.0
22020,1084.0
22021,942.0
22022,979.0
22023,983.0
22024,987.0
22025,1010.0
22026,1060.0
22027,1162.0
22028,1098.0
22029,1036.0
22030,1031.0
22031,1039.0
22032,942.0
22033,737.0
22034,634.0
22035,517.0
22036,444.0
22037,406.0
22038,433.0
22039,523.0
22040,570.0
22041,734.0
22042,1056.0
22043,1123.0
22044,1086.0
22045,944.0
22046,982.0
22047,986.0
22048,990.0
22049,1012.0
22050,1062.0
22051,1165.0
22052,1101.0
22053,1038.0
22054,1034.0
22055,1042.0
22056,945.0
22057,739.0
22058,636.0
22059,518.0
22060,445.0
22061,408.0
22062,434.0
22063,524.0
22064,572.0
22065,736.0
22066,1058.0
22067,1126.0
22068,1089.0
22069,946.0
22070,984.0
22071,989.0
22072,992.0
22073,1015.0
22074,1065.0
22075,1168.0
22076,1104.0
22077,1041.0
22078,1036.0
22079,1045.0
22080,947.0
22081,741.0
22082,637.0
22083,520.0
22084,446.0
22085,409.0
22086,435.0
22087,525.0
22088,573.0
22089,738.0
22090,1061.0
22091,1129.0
22092,1092.0
22093,949.0
22094,987.0
22095,991.0
22096,995.0
22097,1018.0
22098,1068.0
22099,1171.0
22100,1107.0
22101,1044.0
22102,1039.0
22103,1047.0
22104,950.0
22105,743.0
22106,639.0
22107,521.0
22108,447.0
22109,410.0
22110,437.0
22111,527.0
22112,575.0
22113,740.0
22114,1064.0
22115,1132.0
22116,1095.0
22117,951.0
22118,989.0
22119,994.0
22120,997.0
22121,1020.0
22122,1071.0
22123,1174.0
22124,1109.0
22125,1046.0
22126,1042.0
22127,1050.0
22128,952.0
22129,745.0
22130,641.0
22131,522.0
22132,449.0
22133,411.0
22134,438.0
22135,528.0
22136,576.0
22137,742.0
22138,1067.0
22139,1135.0
22140,1098.0
22141,954.0
22142,992.0
22143,996.0
22144,1000.0
22145,1023.0
22146,1073.0
22147,1177.0
22148,1112.0
22149,1049.0
22150,1044.0
22151,1053.0
22152,954.0
22153,746.0
22154,642.0
22155,524.0
22156,450.0
22157,412.0
22158,439.0
22159,530.0
22160,578.0
22161,743.0
22162,1069.0
22163,1138.0
22164,1100.0
22165,956.0
22166,994.0
22167,999.0
22168,1003.0
22169,1025.0
22170,1076.0
22171,1180.0
22172,1115.0
22173,1052.0
22174,1047.0
22175,1055.0
22176,957.0
22177,748.0
22178,644.0
22179,525.0
22180,451.0
22181,413.0
22182,440.0
22183,531.0
22184,579.0
22185,745.0
22186,1072.0
22187,1140.0
22188,1103.0
22189,959.0
22190,997.0
22191,1001.0
22192,1005.0
22193,1028.0
22194,1079.0
22195,1183.0
22196,1118.0
22197,1054.0
22198,1050.0
22199,1058.0
22200,959.0
22201,750.0
22202,645.0
22203,526.0
22204,452.0
22205,414.0
22206,441.0
22207,532.0
22208,581.0
22209,747.0
22210,1075.0
22211,1143.0
22212,1106.0
22213,961.0
22214,999.0
22215,1004.0
22216,1008.0
22217,1031.0
22218,1082.0
22219,1186.0
22220,1121.0
22221,1057.0
22222,1052.0
22223,1061.0
22224,962.0
22225,752.0
22226,647.0
22227,528.0
22228,453.0
22229,415.0
22230,442.0
22231,534.0
22232,582.0
22233,749.0
22234,1077.0
22235,1146.0
